COUNT_time,drivinstage,turn,omega,hsv.val,halftrack,travel_deg
11272,100,0,1,20,0,649
11276,100,0,1,20,0,650
11280,100,0,1,20,0,650
11284,100,0,1,20,0,650
11288,100,0,1,20,0,650
11292,100,0,1,20,0,650
11296,100,0,1,20,0,650
11300,100,0,1,20,0,650
11304,100,0,1,20,0,650
11308,100,0,1,20,0,650
11312,100,0,1,20,0,650
11316,100,0,1,20,0,650
11320,100,0,1,20,0,650
11324,100,0,1,20,0,650
11328,100,0,1,20,0,650
11332,100,0,1,20,0,650
11336,100,0,1,20,0,650
11340,100,0,1,20,0,650
11344,100,0,1,20,0,650
11348,100,0,1,20,0,650
11352,100,0,1,20,0,650
11356,100,0,1,20,0,651
11360,100,0,1,20,0,651
11364,100,0,1,20,0,651
11368,100,5,1,19,0,651
11372,100,3,1,19,0,651
11376,100,3,1,19,0,651
11380,100,3,1,19,0,651
11384,100,3,1,19,0,651
11388,100,-1,1,20,0,651
11392,100,0,1,20,0,651
11396,100,0,1,20,0,651
11400,100,0,1,20,0,651
11404,100,0,1,20,0,651
11408,100,0,1,20,0,651
11412,100,0,1,20,0,651
11416,100,0,1,20,0,651
11420,100,0,1,20,0,651
11424,100,0,1,20,0,651
11428,100,0,1,20,0,651
11432,100,0,1,20,0,651
11436,100,0,1,20,0,651
11440,100,0,1,20,0,651
11444,100,0,1,20,0,651
11448,100,0,1,20,0,652
11452,100,0,1,20,0,652
11456,100,0,1,20,0,652
11460,100,0,1,20,0,652
11464,100,0,1,20,0,652
11468,100,0,1,20,0,652
11472,100,0,1,20,0,652
11476,100,0,1,20,0,652
11480,100,0,1,20,0,652
11484,100,0,1,20,0,652
11488,100,0,1,20,0,652
11492,100,0,1,20,0,652
11496,100,0,1,20,0,652
11500,100,0,1,20,0,652
11504,100,0,1,20,0,652
11508,100,0,1,20,0,652
11512,100,0,1,20,0,652
11516,100,0,1,20,0,652
11520,100,0,1,20,0,652
11524,100,0,1,20,0,652
11528,100,0,1,20,0,652
11532,100,0,1,20,0,652
11536,100,0,1,20,0,653
11540,100,0,1,20,0,653
11544,100,0,1,20,0,653
11548,100,0,1,20,0,653
11552,100,0,1,20,0,653
11556,100,0,1,20,0,653
11560,100,0,1,20,0,653
11564,100,0,1,20,0,653
11568,100,0,1,20,0,653
11572,100,0,1,20,0,653
11576,100,0,1,20,0,653
11580,100,0,1,20,0,653
11584,100,0,1,20,0,653
11588,100,0,1,20,0,653
11592,100,0,1,20,0,653
11596,100,0,1,20,0,653
11600,100,0,1,20,0,653
11604,100,0,1,20,0,653
11608,100,0,1,20,0,653
11612,100,0,1,20,0,653
11616,100,0,1,20,0,653
11620,100,0,1,20,0,653
11624,100,0,1,20,0,653
11628,100,0,1,20,0,654
11632,100,0,1,20,0,654
11636,100,0,1,20,0,654
11640,100,0,1,20,0,654
11644,100,0,1,20,0,654
11648,100,0,1,20,0,654
11652,100,0,1,20,0,654
11656,100,0,1,20,0,654
11660,100,0,1,20,0,654
11664,100,0,1,20,0,654
11668,100,0,1,20,0,654
11672,100,0,1,20,0,654
11676,100,0,1,20,0,654
11680,100,0,1,20,0,654
11684,100,0,1,20,0,654
11688,100,0,1,20,0,654
11692,100,0,1,20,0,654
11696,100,0,1,20,0,654
11700,100,0,1,20,0,654
11704,100,0,1,20,0,654
11708,100,0,1,20,0,655
11712,100,0,1,20,0,655
11716,100,0,1,20,0,655
11720,100,0,1,20,0,655
11724,100,0,1,20,0,655
11728,100,0,1,20,0,655
11732,100,0,1,20,0,655
11736,100,0,1,20,0,655
11740,100,0,1,20,0,655
11744,100,0,1,20,0,655
11748,100,0,1,20,0,655
11752,100,0,1,20,0,655
11756,100,0,1,20,0,655
11760,100,0,1,20,0,655
11764,100,0,1,20,0,655
11768,100,0,1,20,0,655
11772,100,0,1,20,0,655
11776,100,0,1,20,0,655
11780,100,0,1,20,0,655
11784,100,0,1,20,0,655
11788,100,0,1,20,0,656
11792,100,0,1,20,0,656
11796,100,0,1,20,0,656
11800,100,0,1,20,0,656
11804,100,0,1,20,0,656
11808,100,0,1,20,0,656
11812,100,0,1,20,0,656
11816,100,0,1,20,0,656
11820,100,0,1,20,0,656
11824,100,0,1,20,0,656
11828,100,0,1,20,0,656
11832,100,0,1,20,0,656
11836,100,0,1,20,0,656
11840,100,0,1,20,0,656
11844,100,0,1,20,0,656
11848,100,0,1,20,0,656
11852,100,0,1,20,0,656
11856,100,0,1,20,0,656
11860,100,0,1,20,0,656
11864,100,0,1,20,0,656
11868,100,0,1,20,0,657
11872,100,0,1,20,0,657
11876,100,0,1,20,0,657
11880,100,0,1,20,0,657
11884,100,0,1,20,0,657
11888,100,0,1,20,0,657
11892,100,0,1,20,0,657
11896,100,0,1,20,0,657
11900,100,0,1,20,0,657
11904,100,0,1,20,0,657
11908,100,0,1,20,0,657
11912,100,0,1,20,0,657
11916,100,0,1,20,0,657
11920,100,0,1,20,0,657
11924,100,0,1,20,0,657
11928,100,0,1,20,0,657
11932,100,0,1,20,0,657
11936,100,0,1,20,0,657
11940,100,0,1,20,0,657
11944,100,0,1,20,0,657
11948,100,0,1,20,0,657
11952,100,0,1,20,0,657
11956,100,0,1,20,0,658
11960,100,0,1,20,0,658
11964,100,0,1,20,0,658
11968,100,0,1,20,0,658
11972,100,0,1,20,0,658
11976,100,0,1,20,0,658
11980,100,0,1,20,0,658
11984,100,0,1,20,0,658
11988,100,0,1,20,0,658
11992,100,0,1,20,0,658
11996,100,0,1,20,0,658
12000,100,0,1,20,0,658
12004,100,0,1,20,0,658
12008,100,0,1,20,0,658
12012,100,0,1,20,0,658
12016,100,0,1,20,0,658
12020,100,0,1,20,0,658
12024,100,0,1,20,0,658
12028,100,0,1,20,0,658
12032,100,0,1,20,0,658
12036,100,0,1,20,0,659
12040,100,0,1,20,0,659
12044,100,0,1,20,0,659
12048,100,0,1,20,0,659
12052,100,0,1,20,0,659
12056,100,0,1,20,0,659
12060,100,0,1,20,0,659
12064,100,0,1,20,0,659
12068,100,0,1,20,0,659
12072,100,0,1,20,0,659
12076,100,0,1,20,0,659
12080,100,0,1,20,0,659
12084,100,0,1,20,0,659
12088,100,0,1,20,0,659
12092,100,0,1,20,0,659
12096,100,0,1,20,0,659
12100,100,0,1,20,0,659
12104,100,0,1,20,0,659
12108,100,0,1,20,0,659
12112,100,0,1,20,0,659
12116,100,0,1,20,0,659
12120,100,0,1,20,0,659
12124,100,0,1,20,0,659
12128,100,0,1,20,0,660
12132,100,0,1,20,0,660
12136,100,0,1,20,0,660
12140,100,0,1,20,0,660
12144,100,0,1,20,0,660
12148,100,0,1,20,0,660
12152,100,0,1,20,0,660
12156,100,0,1,20,0,660
12160,100,0,1,20,0,660
12164,100,0,1,20,0,660
12168,100,0,1,20,0,660
12172,100,0,1,20,0,660
12176,100,0,1,20,0,660
12180,100,0,1,20,0,660
12184,100,0,1,20,0,660
12188,100,0,1,20,0,660
12192,100,0,1,20,0,660
12196,100,0,1,20,0,660
12200,100,0,1,20,0,660
12204,100,0,1,20,0,660
12208,100,0,1,20,0,661
12212,100,0,1,20,0,661
12216,100,0,1,20,0,661
12220,100,0,1,20,0,661
12224,100,0,1,20,0,661
12228,100,0,1,20,0,661
12232,100,0,1,20,0,661
12236,100,0,1,20,0,661
12240,100,0,1,20,0,661
12244,100,0,1,20,0,661
12248,100,0,1,20,0,661
12252,100,0,1,20,0,661
12256,100,0,1,20,0,661
12260,100,0,1,20,0,661
12264,100,0,1,20,0,661
12268,100,0,1,20,0,661
12272,100,0,1,20,0,661
12276,100,0,1,20,0,661
12280,100,0,1,20,0,661
12284,100,0,1,20,0,661
12288,100,0,1,20,0,662
12292,100,0,1,20,0,662
12296,100,0,1,20,0,662
12300,100,0,1,20,0,662
12304,100,0,1,20,0,662
12308,100,0,1,20,0,662
12312,100,0,1,20,0,662
12316,100,0,1,20,0,662
12320,100,0,1,20,0,662
12324,100,0,1,20,0,662
12328,100,0,1,20,0,662
12332,100,0,1,20,0,662
12336,100,0,1,20,0,662
12340,100,0,1,20,0,662
12344,100,0,1,20,0,662
12348,100,0,1,20,0,662
12352,100,0,1,20,0,662
12356,100,0,1,20,0,662
12360,100,0,1,20,0,662
12364,100,0,1,20,0,662
12368,100,0,1,20,0,662
12372,100,0,1,20,0,662
12376,100,0,1,20,0,663
12380,100,0,1,20,0,663
12384,100,0,1,20,0,663
12388,100,0,1,20,0,663
12392,100,0,1,20,0,663
12396,100,0,1,20,0,663
12400,100,0,1,20,0,663
12404,100,0,1,20,0,663
12408,100,0,1,20,0,663
12412,100,0,1,20,0,663
12416,100,0,1,20,0,663
12420,100,0,1,20,0,663
12424,100,0,1,20,0,663
12428,100,0,1,20,0,663
12432,100,0,1,20,0,663
12436,100,0,1,20,0,663
12440,100,0,1,20,0,663
12444,100,0,1,20,0,663
12448,100,0,1,20,0,663
12452,100,0,1,20,0,663
12456,100,0,1,20,0,664
12460,100,0,1,20,0,664
12464,100,0,1,20,0,664
12468,100,0,1,20,0,664
12472,100,0,1,20,0,664
12476,100,0,1,20,0,664
12480,100,0,1,20,0,664
12484,100,0,1,20,0,664
12488,100,0,1,20,0,664
12492,100,0,1,20,0,664
12496,100,0,1,20,0,664
12500,100,0,1,20,0,664
12504,100,0,1,20,0,664
12508,100,0,1,20,0,664
12512,100,0,1,20,0,664
12516,100,0,1,20,0,664
12520,100,0,1,20,0,664
12524,100,0,1,20,0,664
12528,100,0,1,20,0,664
12532,100,0,1,20,0,664
12536,100,0,1,20,0,665
12540,100,0,1,20,0,665
12544,100,0,1,20,0,665
12548,100,0,1,20,0,665
12552,100,0,1,20,0,665
12556,100,0,1,20,0,665
12560,100,0,1,20,0,665
12564,100,0,1,20,0,665
12568,100,0,1,20,0,665
12572,100,0,1,20,0,665
12576,100,0,1,20,0,665
12580,100,0,1,20,0,665
12584,100,0,1,20,0,665
12588,100,0,1,20,0,665
12592,100,0,1,20,0,665
12596,100,0,1,20,0,665
12600,100,0,1,20,0,665
12604,100,0,1,20,0,665
12608,100,0,1,20,0,665
12612,100,0,1,20,0,665
12616,100,0,1,20,0,665
12620,100,0,1,20,0,665
12624,100,0,1,20,0,665
12628,100,0,1,20,0,666
12632,100,0,1,20,0,666
12636,100,0,1,20,0,666
12640,100,0,1,20,0,666
12644,100,0,1,20,0,666
12648,100,0,1,20,0,666
12652,100,0,1,20,0,666
12656,100,0,1,20,0,666
12660,100,0,1,20,0,666
12664,100,0,1,20,0,666
12668,100,0,1,20,0,666
12672,100,0,1,20,0,666
12676,100,0,1,20,0,666
12680,100,0,1,20,0,666
12684,100,0,1,20,0,666
12688,100,0,1,20,0,666
12692,100,0,1,20,0,666
12696,100,0,1,20,0,666
12700,100,0,1,20,0,666
12704,100,0,1,20,0,666
12708,100,0,1,20,0,667
12712,100,0,1,20,0,667
12716,100,0,1,20,0,667
12720,100,0,1,20,0,667
12724,100,0,1,20,0,667
12728,100,0,1,20,0,667
12732,100,0,1,20,0,667
12736,100,0,1,20,0,667
12740,100,0,1,20,0,667
12744,100,0,1,20,0,667
12748,100,0,1,20,0,667
12752,100,0,1,20,0,667
12756,100,0,1,20,0,667
12760,100,0,1,20,0,667
12764,100,0,1,20,0,667
12768,100,0,1,20,0,667
12772,100,0,1,20,0,667
12776,100,0,1,20,0,667
12780,100,0,1,20,0,667
12784,100,0,1,20,0,667
12788,100,0,1,20,0,667
12792,100,0,1,20,0,667
12796,100,0,1,20,0,668
12800,100,0,1,20,0,668
12804,100,0,1,20,0,668
12808,100,0,1,20,0,668
12812,100,0,1,20,0,668
12816,100,0,1,20,0,668
12820,100,0,1,20,0,668
12824,100,0,1,20,0,668
12828,100,0,1,20,0,668
12832,100,0,1,20,0,668
12836,100,0,1,20,0,668
12840,100,0,1,20,0,668
12844,100,0,1,20,0,668
12848,100,0,1,20,0,668
12852,100,0,1,20,0,668
12856,100,0,1,20,0,668
12860,100,0,1,20,0,668
12864,100,0,1,20,0,668
12868,100,0,1,20,0,668
12872,100,0,1,20,0,668
12876,100,0,1,20,0,669
12880,100,0,1,20,0,669
12884,100,0,1,20,0,669
12888,100,5,1,19,0,669
12892,100,3,1,19,0,669
12896,100,3,1,19,0,669
12900,100,3,1,19,0,669
12904,100,3,1,19,0,669
12908,100,3,1,19,0,669
12912,100,3,1,19,0,669
12916,100,-1,1,20,0,669
12920,100,0,1,20,0,669
12924,100,0,1,20,0,669
12928,100,0,1,20,0,669
12932,100,0,1,20,0,669
12936,100,0,1,20,0,669
12940,100,0,1,20,0,669
12944,100,0,1,20,0,669
12948,100,0,1,20,0,669
12952,100,0,1,20,0,669
12956,100,0,1,20,0,669
12960,100,0,1,20,0,669
12964,100,0,1,20,0,669
12968,100,0,1,20,0,670
12972,100,0,1,20,0,670
12976,100,0,1,20,0,670
12980,100,0,1,20,0,670
12984,100,0,1,20,0,670
12988,100,0,1,20,0,670
12992,100,0,1,20,0,670
12996,100,0,1,20,0,670
13000,100,0,1,20,0,670
13004,100,0,1,20,0,670
13008,100,0,1,20,0,670
13012,100,0,1,20,0,670
13016,100,0,1,20,0,670
13020,100,0,1,20,0,670
13024,100,0,1,20,0,670
13028,100,0,1,20,0,670
13032,100,0,1,20,0,670
13036,100,0,1,20,0,670
13040,100,0,1,20,0,670
13044,100,0,1,20,0,670
13048,100,0,1,20,0,670
13052,100,0,1,20,0,670
13056,100,0,1,20,0,671
13060,100,0,1,20,0,671
13064,100,0,1,20,0,671
13068,100,0,1,20,0,671
13072,100,0,1,20,0,671
13076,100,0,1,20,0,671
13080,100,0,1,20,0,671
13084,100,0,1,20,0,671
13088,100,0,1,20,0,671
13092,100,0,1,20,0,671
13096,100,0,1,20,0,671
13100,100,0,1,20,0,671
13104,100,0,1,20,0,671
13108,100,0,1,20,0,671
13112,100,0,1,20,0,671
13116,100,0,1,20,0,671
13120,100,0,1,20,0,671
13124,100,0,1,20,0,671
13128,100,0,1,20,0,671
13132,100,0,1,20,0,671
13136,100,0,1,20,0,672
13140,100,0,1,20,0,672
13144,100,0,1,20,0,672
13148,100,0,1,20,0,672
13152,100,0,1,20,0,672
13156,100,0,1,20,0,672
13160,100,0,1,20,0,672
13164,100,0,1,20,0,672
13168,100,0,1,20,0,672
13172,100,0,1,20,0,672
13176,100,0,1,20,0,672
13180,100,0,1,20,0,672
13184,100,0,1,20,0,672
13188,100,0,1,20,0,672
13192,100,0,1,20,0,672
13196,100,0,1,20,0,672
13200,100,0,1,20,0,672
13204,100,0,1,20,0,672
13208,100,0,1,20,0,672
13212,100,0,1,20,0,672
13216,100,0,1,20,0,672
13220,100,0,1,20,0,672
13224,100,0,1,20,0,672
13228,100,0,1,20,0,672
13232,100,0,1,20,0,672
13236,100,0,1,20,0,672
13240,100,0,1,20,0,672
13244,100,0,1,20,0,672
13248,100,0,1,20,0,672
13252,100,0,1,20,0,672
13256,100,0,1,20,0,672
13260,100,0,1,20,0,672
13264,100,0,1,20,0,672
13268,100,0,1,20,0,673
13272,100,0,1,20,0,673
13276,100,0,1,20,0,673
13280,100,0,1,20,0,673
13284,100,0,1,20,0,673
13288,100,0,1,20,0,673
13292,100,0,1,20,0,673
13296,100,0,1,20,0,673
13300,100,0,1,20,0,673
13304,100,0,1,20,0,673
13308,100,0,1,20,0,673
13312,100,0,1,20,0,673
13316,100,0,1,20,0,673
13320,100,0,1,20,0,673
13324,100,0,1,20,0,673
13328,100,0,1,20,0,673
13332,100,0,1,20,0,673
13336,100,0,1,20,0,673
13340,100,0,1,20,0,673
13344,100,0,1,20,0,673
13348,100,0,1,20,0,673
13352,100,0,1,20,0,673
13356,100,0,1,20,0,673
13360,100,0,1,20,0,673
13364,100,0,1,20,0,673
13368,100,0,1,20,0,673
13372,100,0,1,20,0,673
13376,100,0,1,20,0,673
13380,100,0,1,20,0,673
13384,100,0,1,20,0,673
13388,100,0,1,20,0,673
13392,100,0,1,20,0,673
13396,100,0,1,20,0,673
13400,100,0,1,20,0,673
13404,100,0,1,20,0,673
13408,100,0,1,20,0,673
13412,100,0,1,20,0,673
13416,100,0,1,20,0,674
13420,100,0,1,20,0,674
13424,100,0,1,20,0,674
13428,100,0,1,20,0,674
13432,100,0,1,20,0,674
13436,100,0,1,20,0,674
13440,100,0,1,20,0,674
13444,100,0,1,20,0,674
13448,100,0,1,20,0,674
13452,100,0,1,20,0,674
13456,100,0,1,20,0,674
13460,100,0,1,20,0,674
13464,100,0,1,20,0,674
13468,100,0,1,20,0,674
13472,100,0,1,20,0,674
13476,100,0,1,20,0,674
13480,100,0,1,20,0,674
13484,100,0,1,20,0,674
13488,100,0,1,20,0,674
13492,100,0,1,20,0,674
13496,100,0,1,20,0,674
13500,100,0,1,20,0,674
13504,100,0,1,20,0,674
13508,100,0,1,20,0,674
13512,100,0,1,20,0,674
13516,100,0,1,20,0,674
13520,100,0,1,20,0,674
13524,100,0,1,20,0,674
13528,100,0,1,20,0,674
13532,100,0,1,20,0,674
13536,100,0,1,20,0,674
13540,100,0,1,20,0,674
13544,100,0,1,20,0,674
13548,100,0,1,20,0,674
13552,100,0,1,20,0,674
13556,100,0,1,20,0,674
13560,100,0,1,20,0,674
13564,100,0,1,20,0,674
13568,100,0,1,20,0,674
13572,100,0,1,20,0,674
13576,100,0,1,20,0,674
13580,100,0,1,20,0,674
13584,100,0,1,20,0,674
13588,100,0,1,20,0,675
13592,100,0,1,20,0,675
13596,100,0,1,20,0,675
13600,100,0,1,20,0,675
13604,100,0,1,20,0,675
13608,100,0,1,20,0,675
13612,100,0,1,20,0,675
13616,100,0,1,20,0,675
13620,100,0,1,20,0,675
13624,100,0,1,20,0,675
13628,100,0,1,20,0,675
13632,100,0,1,20,0,675
13636,100,0,1,20,0,675
13640,100,0,1,20,0,675
13644,100,0,1,20,0,675
13648,100,0,1,20,0,675
13652,100,0,1,20,0,675
13656,100,0,1,20,0,675
13660,100,0,1,20,0,675
13664,100,0,1,20,0,675
13668,100,0,1,20,0,675
13672,100,0,1,20,0,675
13676,100,0,1,20,0,675
13680,100,0,1,20,0,675
13684,100,0,1,20,0,675
13688,100,0,1,20,0,675
13692,100,0,1,20,0,675
13696,100,0,1,20,0,675
13700,100,0,1,20,0,675
13704,100,0,1,20,0,675
13708,100,0,1,20,0,675
13712,100,0,1,20,0,675
13716,100,0,1,20,0,675
13720,100,0,1,20,0,675
13724,100,0,1,20,0,675
13728,100,0,1,20,0,675
13732,100,0,1,20,0,675
13736,100,0,1,20,0,675
13740,100,0,1,20,0,675
13744,100,0,1,20,0,675
13748,100,0,1,20,0,675
13752,100,0,1,20,0,675
13756,100,0,1,20,0,675
13760,100,0,1,20,0,675
13764,100,0,1,20,0,675
13768,100,0,1,20,0,676
13772,100,0,1,20,0,676
13776,100,0,1,20,0,676
13780,100,0,1,20,0,676
13784,100,0,1,20,0,676
13788,100,0,1,20,0,676
13792,100,0,1,20,0,676
13796,100,0,1,20,0,676
13800,100,0,1,20,0,676
13804,100,0,1,20,0,676
13808,100,0,1,20,0,676
13812,100,0,1,20,0,676
13816,100,0,1,20,0,676
13820,100,0,1,20,0,676
13824,100,0,1,20,0,676
13828,100,0,1,20,0,676
13832,100,0,1,20,0,676
13836,100,0,1,20,0,676
13840,100,0,1,20,0,676
13844,100,0,1,20,0,676
13848,100,0,1,20,0,676
13852,100,0,1,20,0,676
13856,100,0,1,20,0,676
13860,100,0,1,20,0,676
13864,100,0,1,20,0,676
13868,100,0,1,20,0,676
13872,100,0,1,20,0,676
13876,100,0,1,20,0,676
13880,100,0,1,20,0,676
13884,100,0,1,20,0,676
13888,100,0,1,20,0,676
13892,100,0,1,20,0,676
13896,100,0,1,20,0,676
13900,100,0,1,20,0,676
13904,100,0,1,20,0,676
13908,100,0,1,20,0,676
13912,100,0,1,20,0,676
13916,100,0,1,20,0,676
13920,100,0,1,20,0,676
13924,100,0,1,20,0,676
13928,100,0,1,20,0,676
13932,100,0,1,20,0,676
13936,100,0,1,20,0,676
13940,100,0,1,20,0,676
13944,100,0,1,20,0,676
13948,100,0,1,20,0,677
13952,100,0,1,20,0,677
13956,100,0,1,20,0,677
13960,100,0,1,20,0,677
13964,100,0,1,20,0,677
13968,100,0,1,20,0,677
13972,100,0,1,20,0,677
13976,100,0,1,20,0,677
13980,100,0,1,20,0,677
13984,100,0,1,20,0,677
13988,100,0,1,20,0,677
13992,100,0,1,20,0,677
13996,100,0,1,20,0,677
14000,100,0,1,20,0,677
14004,100,0,1,20,0,677
14008,100,0,1,20,0,677
14012,100,0,1,20,0,677
14016,100,0,1,20,0,677
14020,100,0,1,20,0,677
14024,100,0,1,20,0,677
14028,100,0,1,20,0,677
14032,100,0,1,20,0,677
14036,100,0,1,20,0,677
14040,100,0,1,20,0,677
14044,100,0,1,20,0,677
14048,100,0,1,20,0,677
14052,100,0,1,20,0,677
14056,100,0,1,20,0,677
14060,100,0,1,20,0,677
14064,100,0,1,20,0,677
14068,100,0,1,20,0,677
14072,100,0,1,20,0,677
14076,100,0,1,20,0,677
14080,100,0,1,20,0,677
14084,100,0,1,20,0,677
14088,100,0,1,20,0,677
14092,100,0,1,20,0,677
14096,100,0,1,20,0,677
14100,100,0,1,20,0,677
14104,100,0,1,20,0,677
14108,100,0,1,20,0,677
14112,100,0,1,20,0,677
14116,100,0,1,20,0,678
14120,100,0,1,20,0,678
14124,100,0,1,20,0,678
14128,100,0,1,20,0,678
14132,100,0,1,20,0,678
14136,100,0,1,20,0,678
14140,100,0,1,20,0,678
14144,100,0,1,20,0,678
14148,100,0,1,20,0,678
14152,100,0,1,20,0,678
14156,100,0,1,20,0,678
14160,100,0,1,20,0,678
14164,100,0,1,20,0,678
14168,100,0,1,20,0,678
14172,100,0,1,20,0,678
14176,100,0,1,20,0,678
14180,100,0,1,20,0,678
14184,100,0,1,20,0,678
14188,100,0,1,20,0,678
14192,100,0,1,20,0,678
14196,100,0,1,20,0,678
14200,100,0,1,20,0,678
14204,100,0,1,20,0,678
14208,100,0,1,20,0,678
14212,100,0,1,20,0,678
14216,100,0,1,20,0,678
14220,100,0,1,20,0,678
14224,100,0,1,20,0,678
14228,100,0,1,20,0,678
14232,100,0,1,20,0,678
14236,100,0,1,20,0,678
14240,100,0,1,20,0,678
14244,100,0,1,20,0,678
14248,100,0,1,20,0,678
14252,100,0,1,20,0,678
14256,100,0,1,20,0,678
14260,100,0,1,20,0,678
14264,100,0,1,20,0,678
14268,100,0,1,20,0,678
14272,100,0,1,20,0,678
14276,100,0,1,20,0,678
14280,100,0,1,20,0,678
14284,100,0,1,20,0,678
14288,100,0,1,20,0,679
14292,100,0,1,20,0,679
14296,100,0,1,20,0,679
14300,100,0,1,20,0,679
14304,100,0,1,20,0,679
14308,100,0,1,20,0,679
14312,100,0,1,20,0,679
14316,100,0,1,20,0,679
14320,100,0,1,20,0,679
14324,100,0,1,20,0,679
14328,100,0,1,20,0,679
14332,100,0,1,20,0,679
14336,100,0,1,20,0,679
14340,100,0,1,20,0,679
14344,100,0,1,20,0,679
14348,100,0,1,20,0,679
14352,100,0,1,20,0,679
14356,100,0,1,20,0,679
14360,100,0,1,20,0,679
14364,100,0,1,20,0,679
14368,100,0,1,20,0,679
14372,100,0,1,20,0,679
14376,100,0,1,20,0,679
14380,100,0,1,20,0,679
14384,100,0,1,20,0,679
14388,100,0,1,20,0,679
14392,100,0,1,20,0,679
14396,100,0,1,20,0,679
14400,100,0,1,20,0,679
14404,100,0,1,20,0,679
14408,100,0,1,20,0,679
14412,100,0,1,20,0,679
14416,100,0,1,20,0,679
14420,100,0,1,20,0,679
14424,100,0,1,20,0,679
14428,100,0,1,20,0,679
14432,100,0,1,20,0,679
14436,100,0,1,20,0,679
14440,100,0,1,20,0,679
14444,100,0,1,20,0,679
14448,100,5,1,19,0,680
14452,100,3,1,19,0,680
14456,100,3,1,19,0,680
14460,100,3,1,19,0,680
14464,100,3,1,19,0,680
14468,100,3,1,19,0,680
14472,100,3,1,19,0,680
14476,100,-1,1,20,0,680
14480,100,0,1,20,0,680
14484,100,0,1,20,0,680
14488,100,0,1,20,0,680
14492,100,0,1,20,0,680
14496,100,0,1,20,0,680
14500,100,0,1,20,0,680
14504,100,0,1,20,0,680
14508,100,0,1,20,0,680
14512,100,0,1,20,0,680
14516,100,0,1,20,0,680
14520,100,0,1,20,0,680
14524,100,0,1,20,0,680
14528,100,0,1,20,0,680
14532,100,0,1,20,0,680
14536,100,0,1,20,0,680
14540,100,0,1,20,0,680
14544,100,0,1,20,0,680
14548,100,0,1,20,0,680
14552,100,0,1,20,0,680
14556,100,0,1,20,0,680
14560,100,0,1,20,0,680
14564,100,0,1,20,0,680
14568,100,0,1,20,0,680
14572,100,0,1,20,0,680
14576,100,0,1,20,0,680
14580,100,0,1,20,0,680
14584,100,0,1,20,0,680
14588,100,0,1,20,0,680
14592,100,0,1,20,0,680
14596,100,0,1,20,0,680
14600,100,0,1,20,0,680
14604,100,0,1,20,0,680
14608,100,0,1,20,0,680
14612,100,0,1,20,0,680
14616,100,0,1,20,0,680
14620,100,0,1,20,0,680
14624,100,0,1,20,0,680
14628,100,0,1,20,0,681
14632,100,0,1,20,0,681
14636,100,0,1,20,0,681
14640,100,0,1,20,0,681
14644,100,0,1,20,0,681
14648,100,0,1,20,0,681
14652,100,0,1,20,0,681
14656,100,0,1,20,0,681
14660,100,0,1,20,0,681
14664,100,0,1,20,0,681
14668,100,0,1,20,0,681
14672,100,0,1,20,0,681
14676,100,0,1,20,0,681
14680,100,0,1,20,0,681
14684,100,0,1,20,0,681
14688,100,0,1,20,0,681
14692,100,0,1,20,0,681
14696,100,0,1,20,0,681
14700,100,0,1,20,0,681
14704,100,0,1,20,0,681
14708,100,0,1,20,0,681
14712,100,0,1,20,0,681
14716,100,0,1,20,0,681
14720,100,0,1,20,0,681
14724,100,0,1,20,0,681
14728,100,0,1,20,0,681
14732,100,0,1,20,0,681
14736,100,0,1,20,0,681
14740,100,0,1,20,0,681
14744,100,0,1,20,0,681
14748,100,0,1,20,0,681
14752,100,0,1,20,0,681
14756,100,0,1,20,0,681
14760,100,0,1,20,0,681
14764,100,0,1,20,0,681
14768,100,0,1,20,0,681
14772,100,0,1,20,0,681
14776,100,0,1,20,0,681
14780,100,0,1,20,0,681
14784,100,0,1,20,0,681
14788,100,0,1,20,0,681
14792,100,0,1,20,0,681
14796,100,0,1,20,0,682
14800,100,0,1,20,0,682
14804,100,0,1,20,0,682
14808,100,0,1,20,0,682
14812,100,0,1,20,0,682
14816,100,0,1,20,0,682
14820,100,0,1,20,0,682
14824,100,0,1,20,0,682
14828,100,0,1,20,0,682
14832,100,0,1,20,0,682
14836,100,0,1,20,0,682
14840,100,0,1,20,0,682
14844,100,0,1,20,0,682
14848,100,0,1,20,0,682
14852,100,0,1,20,0,682
14856,100,0,1,20,0,682
14860,100,0,1,20,0,682
14864,100,0,1,20,0,682
14868,100,0,1,20,0,682
14872,100,0,1,20,0,682
14876,100,0,1,20,0,682
14880,100,0,1,20,0,682
14884,100,0,1,20,0,682
14888,100,0,1,20,0,682
14892,100,0,1,20,0,682
14896,100,0,1,20,0,682
14900,100,0,1,20,0,682
14904,100,0,1,20,0,682
14908,100,0,1,20,0,682
14912,100,0,1,20,0,682
14916,100,0,1,20,0,682
14920,100,0,1,20,0,682
14924,100,0,1,20,0,682
14928,100,0,1,20,0,682
14932,100,0,1,20,0,682
14936,100,0,1,20,0,682
14940,100,0,1,20,0,682
14944,100,0,1,20,0,682
14948,100,0,1,20,0,682
14952,100,0,1,20,0,682
14956,100,0,1,20,0,682
14960,100,0,1,20,0,682
14964,100,0,1,20,0,682
14968,100,0,1,20,0,682
14972,100,0,1,20,0,682
14976,100,0,1,20,0,683
14980,100,0,1,20,0,683
14984,100,0,1,20,0,683
14988,100,0,1,20,0,683
